0.744520,-1.219079,3.497791,-0.383465,-1.330606,1.036925,0.628900,0.161699,0.003384,0.260529,0.280841,0.097969,
1.202377,-0.497595,4.081099,0.160524,0.478311,1.968684,1.850097,1.323069,0.771238,0.728409,-0.007231,-0.047207,
2.452314,1.865096,2.713299,1.259826,1.456650,1.932337,0.506690,1.031138,0.826105,0.332789,0.338899,0.049281,
2.660150,1.770997,3.642159,1.290444,1.269826,2.412761,1.327063,1.381661,1.100992,0.707412,0.410777,0.092033,
2.623541,1.845044,2.410411,1.354580,1.201725,1.947661,1.330974,1.409055,1.182457,0.551977,0.379859,0.064697,
2.718062,1.085258,3.113042,1.316063,0.219491,2.216169,1.669467,1.594889,1.672733,0.620783,0.297878,0.076877,
5.079172,-0.638721,3.308886,0.373685,0.036848,3.130344,2.718978,2.215098,1.287911,-0.049318,0.053340,0.082541,
3.237757,1.771830,2.201691,1.193378,2.262879,2.857211,2.135950,2.094793,0.533288,-0.161220,0.066050,0.073553,
3.135944,2.068311,1.991170,1.872908,2.639465,3.025296,2.702873,1.683148,0.336101,-0.117063,0.143504,0.123585,
2.822896,1.773324,1.655560,1.964531,2.489574,2.731301,2.166006,0.976650,0.036507,-0.030599,0.352394,0.111853,
2.759198,1.845519,1.583043,1.782916,2.395980,2.314654,1.848745,1.271245,0.271465,0.005774,0.241524,0.084661,
3.029449,1.768497,1.883525,1.705104,2.803810,2.508359,1.915048,2.056170,0.235359,-0.268694,0.135769,0.094995,
3.281687,2.110384,2.507736,1.581137,2.126522,2.165636,1.817018,2.606922,0.453311,-0.550856,0.225671,0.058101,
3.667372,2.352319,1.833206,1.697291,2.453115,2.640318,1.206215,0.819419,0.620072,0.367830,0.398191,0.101282,
3.347822,2.350225,1.529236,1.435939,1.880346,1.935518,1.329689,0.569117,0.172251,0.193185,0.238413,0.035101,
3.443257,2.952643,2.495366,2.095261,1.523540,0.811684,0.372681,0.208899,0.320370,0.384923,0.221273,0.016536,
3.651934,3.333166,2.896922,2.199536,1.362245,0.545711,0.022073,-0.193049,-0.106340,0.154077,0.256661,0.022377,
3.412020,3.084432,2.753641,2.273396,1.657184,1.012502,0.458806,0.136271,0.072224,0.158837,0.225037,0.011761,
3.942594,3.719189,3.348019,2.747745,1.981946,0.953398,0.129321,-0.339847,-0.390381,-0.099349,0.191707,0.005840,
4.029747,3.867191,3.524916,2.763025,1.906037,0.994462,0.119305,-0.554186,-0.619795,-0.292810,0.142426,-0.013298,
3.525817,3.303356,3.036510,2.549274,1.899605,1.127336,0.494328,0.026903,-0.153538,-0.082838,0.055493,-0.031565,
3.346192,3.080974,2.977286,2.708898,2.309059,1.752882,1.158986,0.632284,0.279581,0.035228,-0.077508,-0.020306,
3.451596,3.243416,3.161924,2.922899,2.376925,1.754118,1.200385,0.652142,0.303744,0.123024,0.019875,-0.002741,
2.927805,2.542009,2.422525,2.240072,1.950062,1.620541,1.248092,0.865589,0.643065,0.337366,0.159917,0.052198,
2.980667,2.591624,2.412622,2.051019,1.812780,1.462304,0.959445,0.550447,0.329650,0.202031,0.088465,0.022960,
3.057912,2.724358,2.478274,1.941672,1.525505,1.038882,0.659116,0.264453,0.044407,-0.010262,0.061620,-0.029830,
3.636524,3.233339,3.680646,2.480713,2.921705,1.331106,0.539031,0.205242,0.138802,-0.238168,0.051167,-0.047214,
3.222180,2.796919,3.663331,2.572118,2.775641,1.639762,1.021450,0.199094,0.279033,-0.348726,0.167942,-0.029000,
2.727612,2.412267,2.986732,2.024048,2.427344,1.052590,0.572989,0.403009,0.222555,-0.014786,0.032596,-0.035695,
2.381677,1.237918,2.497971,1.839218,1.567684,1.351223,0.910306,0.175432,0.640227,-0.144771,-0.074969,-0.026424,
2.326538,1.090136,1.323926,1.245831,2.448135,1.132370,0.893510,1.020359,0.442917,-0.382962,-0.023382,0.037858,
1.957787,0.151898,2.469552,0.984013,1.296037,0.943738,1.158542,0.080571,0.718410,0.230211,0.074244,-0.064328,
1.859927,0.129790,2.018911,0.125246,1.441267,0.821661,1.809408,0.537533,0.533961,0.018007,0.147681,-0.119629,
1.431308,-0.466558,0.494694,0.095153,0.331812,-0.232720,0.265789,-0.420439,0.504629,-0.339058,0.363948,0.078084,
2.814168,2.161157,2.460335,2.065208,1.830200,1.295670,1.528346,1.243718,0.804599,0.576035,0.547802,0.078776,
3.603116,3.185002,3.078475,2.084896,1.215673,0.963557,0.368732,0.425924,1.092834,0.696597,0.559472,0.157987,
2.940813,2.479778,2.259021,1.761640,1.421716,1.214258,0.937385,0.866140,0.872260,0.797457,0.547716,0.087529,
2.886096,2.390133,2.396354,1.712922,1.436199,1.439770,1.009651,1.067306,1.000145,0.759680,0.534004,0.087823,
2.829517,2.330584,2.722385,1.340993,1.450310,1.590276,0.609271,1.304505,1.020205,0.617013,0.680789,0.087929,
2.789487,1.751132,3.046635,1.872717,0.985674,1.348623,0.875502,1.502041,1.404804,0.532564,0.505667,0.104959,
3.648375,1.835032,2.238481,1.065647,0.633223,1.094067,1.555889,2.388800,1.096467,0.317993,0.627365,0.094405,
3.165444,1.912464,1.380236,1.397690,2.229859,2.614870,2.315791,1.561330,0.252287,-0.020714,0.271576,0.097652,
3.294960,1.835909,0.881657,1.150801,2.356209,3.294242,3.058093,1.649592,0.146227,-0.253591,0.076060,0.127801,
3.384549,2.497727,1.419436,0.626195,1.959415,2.835498,2.737937,1.848433,0.017382,-0.153570,0.205271,0.084873,
3.141602,2.137186,1.285670,1.174756,1.941929,2.737068,2.745893,1.590706,0.398369,-0.081852,-0.031418,0.068128,
3.158347,2.115494,1.264414,0.821360,2.046563,2.826412,2.636496,1.880674,0.310147,-0.204791,-0.069158,0.054139,
3.300459,2.464610,1.339560,0.928661,1.499671,2.183042,2.801303,1.796141,0.336998,-0.117386,-0.084358,0.013153,
2.579973,1.222498,1.234257,2.034625,2.662774,2.210918,1.387158,1.037128,0.806830,0.631162,0.372635,0.054367,
3.295472,2.228637,1.303567,1.126508,1.505992,1.662602,1.308182,0.765436,0.421288,0.231352,0.117745,0.001282,
3.221404,2.624516,2.050519,1.506273,1.080070,0.720005,0.409258,0.293996,0.310780,0.322542,0.251848,-0.008208,
3.309734,2.847608,2.406350,1.922711,1.430296,0.844720,0.360116,0.140647,0.180115,0.295404,0.206730,0.009030,
3.443386,3.077095,2.760174,2.254564,1.652656,0.987426,0.300220,-0.106733,-0.122944,0.049129,0.165054,-0.016189,
3.256692,2.790454,2.428246,2.089739,1.761562,1.388181,0.755135,0.180711,-0.000315,0.051819,0.124409,-0.014602,
3.598785,3.136351,2.660888,2.452955,2.492055,2.205934,1.257495,0.145507,-0.262014,-0.077580,0.095250,-0.008810,
4.031255,3.612642,3.394868,3.073428,2.739957,1.946608,0.922006,0.119117,-0.108144,0.043575,0.031512,-0.034324,
3.594666,3.282908,3.039786,2.689607,2.295040,1.699824,0.983652,0.402838,0.111396,0.011375,-0.044058,-0.035896,
3.384175,3.060133,2.815603,2.541670,2.162436,1.645854,1.096120,0.575915,0.212418,-0.008133,-0.081764,-0.028110,
3.434429,3.099070,2.938865,2.704925,2.422000,1.947507,1.052852,0.515670,0.275433,0.203728,0.223308,0.034718,
2.068164,0.777564,2.160710,0.617482,2.090418,1.237122,1.600262,0.366606,1.149986,0.631077,0.062294,0.046503,
2.901426,2.616634,2.786909,1.860099,1.445466,1.049834,0.571205,0.525268,0.768244,0.853346,0.622844,0.094512,
2.823504,1.928465,3.496561,2.148042,0.057966,1.655666,2.098620,0.284367,0.812284,1.396247,0.438564,0.042638,
2.693873,1.852628,3.644015,1.658764,-0.236969,1.911604,1.746929,0.096621,1.081228,1.571017,0.467667,0.059121,
2.504636,1.687394,3.761467,1.013448,0.145250,2.372583,1.117107,0.213546,1.421231,1.458014,0.227187,0.092876,
2.286733,1.364967,4.107467,0.827378,0.203130,2.847087,0.978226,0.366072,1.285038,1.048549,0.199067,0.080683,
2.371163,1.488801,3.791177,1.088170,0.912006,2.071521,0.929178,1.072575,0.526319,1.000801,0.395790,0.013689,
3.003465,1.163460,3.011814,0.313004,-0.462993,2.703530,2.261211,1.096920,1.177326,1.023308,0.382318,0.011960,
2.821211,1.721241,2.280395,0.840359,1.636561,1.742691,1.859787,2.468276,0.619101,0.132537,0.103976,0.013063,
2.886440,1.676558,2.008020,0.921707,1.795893,2.551607,2.012738,2.197233,0.342993,-0.260453,0.279988,0.059883,
3.000467,1.734805,1.944989,0.840420,2.356451,2.642807,2.111333,2.700241,0.140322,-0.395666,0.204834,0.064093,
2.952027,1.887513,2.190151,0.825102,2.652618,2.908355,1.863568,2.653111,0.238068,-0.515445,0.211612,0.063644,
3.555032,1.832354,2.426621,0.401668,2.776610,2.888176,1.864825,3.233215,0.035978,-0.706612,0.258192,0.030557,
3.357640,2.274087,1.967485,1.123199,2.456446,2.043169,1.443928,2.347531,0.432739,-0.133684,0.291412,0.050824,
3.607761,1.641438,0.216456,0.748883,2.168064,2.394908,1.549126,0.887131,0.637244,0.469736,0.332644,0.060786,
3.944482,2.591950,1.264947,1.107728,1.819651,1.996552,1.195837,0.308154,0.095866,0.194083,0.234651,0.044236,
3.974339,3.330577,2.579417,1.875454,1.313078,0.637191,0.034520,-0.167023,-0.026795,0.265867,0.262582,0.041775,
5.440672,4.231690,2.975849,1.592700,1.532597,1.128403,0.093232,-0.139534,-0.342811,0.060788,0.148281,0.068563,
5.734857,4.352322,3.040073,1.845361,1.512310,1.858466,1.161342,-0.724050,-1.189957,-0.074463,-0.021814,0.044563,
3.578758,3.273077,3.124165,2.706872,2.080345,1.510334,0.887738,0.216191,-0.024719,0.096747,0.062713,-0.020158,
3.358613,3.013323,2.767767,2.391022,2.024234,1.520244,0.858311,0.385170,0.142754,0.016728,-0.019574,-0.020513,
3.440586,3.119903,2.895024,2.536857,2.065117,1.479804,0.860878,0.378793,0.103085,-0.012115,-0.082638,-0.035659,
3.341089,3.020709,2.795891,2.432577,1.954850,1.413816,0.928472,0.503266,0.172791,-0.012505,-0.081374,-0.033194,
3.699825,3.467331,3.237647,2.923645,2.437043,1.825282,1.206130,0.707100,0.342429,0.053058,0.024262,-0.005881,
3.269967,2.936382,2.833413,2.567267,2.193545,1.637048,0.998225,0.572513,0.159290,0.112634,0.049677,-0.000730,
3.513614,3.400547,3.267945,2.556201,2.449860,1.635037,0.999041,0.404081,0.235980,-0.066262,-0.120362,-0.051330,
3.126560,2.672750,2.397497,2.188716,1.573295,1.099592,0.882068,0.427931,0.146795,-0.050224,-0.038955,-0.035072,
2.806742,2.371676,2.051421,1.710453,1.338208,1.065258,0.776955,0.357124,0.200444,0.108751,0.024354,-0.046590,
2.890595,2.355915,2.280021,2.086239,1.554813,0.899832,0.668233,0.536893,0.205187,-0.227596,-0.101355,-0.064722,
2.725692,1.786267,3.344980,1.992707,2.907591,1.351878,1.314053,0.254294,0.193313,-0.148521,-0.244971,-0.022646,
2.530377,1.520962,2.534310,1.921578,1.317868,1.083599,0.989077,0.336410,0.744309,-0.386909,-0.103486,-0.027809,
2.413622,1.152797,2.018648,1.016862,1.337424,0.807134,0.882807,0.431000,0.371668,-0.288309,-0.122778,-0.067436,
2.028311,1.103268,2.307763,0.945245,1.633199,0.197838,0.884317,0.496676,0.246865,-0.169717,-0.100493,-0.056778,
2.275989,0.639907,2.012160,0.664381,1.594616,0.805086,1.411066,0.094218,0.874264,-0.228896,0.081287,-0.044081,
1.974792,0.160425,1.845981,0.460302,2.225709,0.893664,1.481867,0.526419,0.317373,-0.074082,0.013689,-0.090283,
1.439807,-0.065001,2.787306,-0.613910,1.187196,0.948984,1.117808,-0.126883,0.261520,0.481991,-0.066459,0.091298,
2.217373,1.278058,3.361703,1.258211,1.197676,2.429317,1.389448,0.587773,0.977720,0.599510,0.239182,0.063143,
2.610670,2.222205,2.449772,1.647737,1.725281,1.843924,1.260035,0.800783,1.032054,0.631247,0.235542,0.074848,
2.870988,2.491559,2.494165,1.893918,1.703067,1.473481,1.185496,1.110835,0.684428,0.664652,0.448985,0.081782,
2.752605,2.278645,2.991865,1.440781,1.003499,1.746126,0.678608,0.724280,1.188369,0.680280,0.445974,0.095732,
2.872457,2.299329,2.558194,1.495378,0.881640,1.726138,1.234553,0.809326,1.202552,0.669317,0.170456,0.067752,
3.053630,2.405853,2.411459,1.400172,0.436326,1.138492,1.752414,1.481730,1.158663,0.618946,0.012938,0.017048,
3.226874,2.404317,1.897007,0.865820,1.374444,2.436787,2.122242,1.586415,0.734674,0.058140,0.024593,0.025356,
3.317313,2.173328,2.417840,0.365345,2.215764,3.635102,2.529854,2.219090,-0.018174,-0.495340,0.130792,0.069224,
4.023503,1.403989,2.264331,0.060093,2.974274,4.142321,1.931116,2.280793,-0.549281,-0.039317,0.238943,0.045820,
3.622520,1.973840,1.323719,-0.185624,2.323608,3.298718,2.643470,2.503409,-0.392302,-0.163726,0.115424,0.067193,
3.918623,2.702235,1.347139,0.219281,1.736902,2.668277,2.545630,2.245993,0.320815,-0.041639,-0.165414,-0.016268,
3.579142,2.816492,1.818059,1.033303,1.561979,1.767464,1.393542,1.407555,0.822580,0.259157,-0.014856,-0.007133,
3.180318,2.011767,1.238552,1.160627,1.470250,1.510224,1.194362,0.881515,0.650365,0.504616,0.338438,0.046352,
4.237845,2.417070,1.033661,1.242355,1.913396,1.479147,0.360367,0.045236,0.586469,0.833558,0.317642,0.015165,
4.047003,3.260890,2.321369,1.849482,1.665607,1.117825,0.356950,-0.122728,-0.129676,0.147790,0.339001,0.055930,
3.580717,3.175787,2.811959,2.485462,2.008890,1.228056,0.407308,0.001638,0.050932,0.163040,0.151819,-0.007848,
5.852985,3.954542,2.441691,2.802909,3.291314,2.076703,0.212778,-0.475476,0.042952,0.285633,0.152122,-0.007169,
3.417845,3.082355,2.821475,2.584263,2.235363,1.795345,1.205343,0.636306,0.307794,0.109435,0.021255,0.000523,
3.440149,3.080714,2.838644,2.532598,2.242368,1.798667,1.148632,0.597822,0.238646,0.051719,-0.031368,-0.012411,
4.160172,3.724799,3.444113,3.068541,2.624080,1.788401,0.792655,0.302638,0.154699,0.100080,-0.088447,-0.050962,
3.740206,3.494890,3.373351,3.095109,2.473979,1.473291,0.652869,0.140571,0.034231,-0.010618,-0.033151,-0.046009,
3.282743,3.054948,3.024383,2.758813,2.350648,1.847283,1.500111,0.976945,0.718593,0.343242,0.143362,0.055682,
3.225612,2.849663,2.558070,2.438350,2.015241,1.600918,1.036192,0.601875,0.323897,0.085662,-0.053331,-0.003670,
3.097913,2.762853,2.630474,2.253282,1.920820,1.448475,1.080910,0.526257,0.187463,-0.001632,-0.057469,-0.026205,
2.901174,2.559455,2.332394,2.002738,1.722108,1.188060,0.762110,0.367497,0.148106,-0.119304,-0.028898,-0.051020,
3.070863,2.366866,2.533812,1.978231,1.402199,1.289860,0.740754,0.310497,0.139447,-0.089800,-0.130998,-0.058904,
2.821505,2.394041,2.822980,1.641546,2.000043,1.508549,0.819497,0.643670,0.067608,-0.029901,-0.106624,-0.047695,
2.582201,1.913466,2.716228,1.409127,1.484647,0.835405,0.319786,0.551775,0.045956,-0.100174,0.033910,-0.080373,
2.444845,0.972063,2.265906,1.038968,1.589504,0.406638,1.415442,0.307964,0.502306,-0.277401,-0.049024,-0.020208,
2.049110,0.486046,2.814370,1.145599,1.423253,0.945715,1.339886,0.405578,0.660490,0.343994,0.009950,-0.037364,
2.053798,0.723905,2.381276,1.478795,2.274012,1.234886,1.663233,0.007180,0.817547,-0.195698,-0.138383,0.014537,
2.007261,0.315644,2.109763,1.257589,1.986979,0.706718,1.475944,0.074844,0.565905,0.308333,0.090725,-0.110017,
1.600598,0.084862,1.899698,-0.015185,2.118489,1.113638,0.649121,0.247027,0.119517,0.161906,0.180950,-0.078571,
1.729355,-0.308628,1.066068,-0.308289,0.965911,-0.253773,0.138387,0.071004,0.268178,-0.225118,-0.029017,-0.026873,
2.656713,2.194491,1.933551,1.539491,1.378469,1.581501,1.126428,1.040237,1.069478,0.522111,0.286211,0.048764,
3.458540,3.169511,2.626450,1.616048,0.821444,0.551985,0.592939,0.703931,1.148409,1.104266,0.653291,0.174603,
3.068867,2.550612,2.460364,1.984183,1.339301,1.112529,1.077132,0.879217,0.832911,0.828973,0.503002,0.098301,
2.882265,2.393252,2.736725,1.653259,1.175437,1.756639,1.061196,0.704147,1.129703,0.748233,0.274919,0.087455,
2.834328,2.166643,3.494286,1.610005,0.999184,2.575600,0.833357,0.507755,1.391020,0.497336,0.176429,0.122316,
2.969805,1.852810,4.190091,1.292620,0.214792,2.985078,0.647018,0.356126,1.477187,0.549115,0.228268,0.157889,
2.980730,1.612527,3.372171,2.012446,0.374976,2.061310,1.693497,0.931812,1.200424,0.560054,0.055510,0.068559,
3.018489,2.100187,2.624586,1.514306,1.618079,2.323848,1.857658,1.841811,0.748265,0.041938,0.126350,0.054979,
2.935076,2.297874,2.229721,0.927351,2.511874,2.847888,1.982625,1.747662,0.255484,0.185352,0.298621,0.080551,
2.819291,2.066431,1.996367,1.657789,2.332580,2.163435,1.912932,1.391211,0.276818,0.311475,0.289360,0.076125,
3.181941,2.212738,1.567906,1.372603,2.295632,2.910617,2.334522,0.835432,-0.044629,0.185086,0.300008,0.112352,
3.176083,2.283258,1.860796,1.669741,2.335060,2.692177,1.994493,1.144470,0.180719,0.009111,0.209979,0.078497,
3.203687,2.295106,1.956357,1.905677,2.065529,2.143298,1.850146,1.224880,0.476114,0.115114,0.018570,0.037355,
3.778495,2.107781,1.388968,2.072457,3.105899,2.495136,1.055532,0.477841,0.728791,1.007087,0.394345,0.074385,
5.574658,1.767200,-0.592104,1.363422,3.819734,2.704154,0.150359,-0.109753,0.719421,0.792430,0.338961,-0.037584,
6.229664,3.471507,0.464200,0.779206,2.256594,1.675743,0.090435,-0.273053,0.177054,0.466689,0.345615,0.042912,
4.500618,3.421998,2.193182,1.758062,1.478415,0.407609,-0.576502,-0.584499,0.112422,0.520013,0.353861,0.091650,
3.968867,3.431737,2.824201,2.352401,1.790196,0.959100,0.084597,-0.314259,-0.138744,0.221399,0.266753,0.046428,
3.779731,3.400643,3.034257,2.550118,1.844885,1.023727,0.294568,-0.059483,-0.013480,0.109659,0.154591,0.006735,
3.529238,3.216834,2.899241,2.435121,1.785410,1.092740,0.554775,0.215857,0.060602,0.026483,0.041011,-0.020136,
3.442415,3.107624,2.790207,2.386892,1.847564,1.237275,0.633744,0.140693,-0.078318,-0.095498,-0.050171,-0.048014,
3.382901,3.088244,2.843526,2.474251,2.000461,1.450902,0.907884,0.426260,0.080340,-0.067438,-0.108365,-0.051656,
3.324207,3.073876,2.924043,2.622659,2.165743,1.630049,1.076676,0.673526,0.286363,-0.006847,-0.103044,-0.030833,
3.125688,2.762600,2.580652,2.312789,1.985017,1.536023,1.025649,0.601162,0.410886,0.279472,0.160070,0.033232,
3.866915,3.586918,3.386664,2.594511,2.219670,1.534326,1.153478,0.644378,0.493176,0.118675,-0.091407,-0.024084,
3.790116,3.516267,3.284811,2.444442,2.198025,1.286206,0.810388,0.498985,0.274537,-0.004830,-0.058865,-0.036431,
3.950798,3.160655,3.477559,2.436396,2.311799,1.496775,0.846431,0.124247,0.355331,-0.183561,-0.074273,-0.045195,
3.462404,2.711035,3.017225,2.583541,2.347662,1.501653,0.973755,0.433569,0.285599,0.000277,-0.085381,-0.041351,
3.117021,2.437650,3.268330,1.981317,2.224869,1.546556,0.722083,0.520472,0.285302,-0.176423,-0.033219,-0.038181,
2.586138,2.013154,3.813790,2.104461,2.308998,1.179578,1.103708,0.373344,0.585958,-0.162534,-0.238518,-0.004918,
2.665363,1.782459,3.450624,1.873820,2.800098,1.157281,1.517555,0.463589,0.433356,-0.220429,0.068996,0.026038,
2.322664,1.714056,2.824195,1.861177,2.278913,1.259297,1.311579,0.872635,-0.071144,-0.221052,0.100489,-0.023188,
2.378855,1.171243,1.982450,1.222062,1.950720,1.146026,0.427108,0.722490,0.243264,-0.119419,0.072959,-0.066350,
2.122455,1.272446,2.501621,0.818046,1.280114,0.623416,0.881608,0.597511,0.750015,-0.136020,0.038388,-0.073236,
2.050414,0.849339,1.952533,0.583282,2.023980,1.160361,0.987793,0.034218,0.392490,0.251395,0.024776,-0.110257,
2.211236,0.310903,1.740287,-0.379979,2.119638,0.046235,0.688851,0.046392,-0.216934,0.314780,0.096456,-0.072470,
1.361497,-0.435414,1.226622,-0.074732,0.106331,-0.143258,0.282403,-0.371219,0.435048,-0.116492,0.031466,-0.077325,
2.306132,1.329908,2.654623,1.455940,2.457194,1.767720,1.606951,0.764369,1.193339,0.491590,0.292937,0.072524,
2.809646,2.168636,2.053610,1.939710,1.335226,1.242658,1.365478,0.811760,0.666471,0.704290,0.334863,0.047541,
2.640262,1.981301,2.490328,1.631229,0.999912,1.912912,1.342242,0.601540,1.185697,0.824242,0.218779,0.063231,
2.671649,1.983099,3.195305,1.251647,0.555487,2.080235,1.113205,0.489545,1.436174,1.131306,0.320708,0.099718,
2.410116,2.150909,3.555615,0.535522,0.972273,2.208788,0.747160,0.813687,1.201107,1.099471,0.403827,0.095576,
2.443273,1.837987,3.756297,1.249448,0.311779,2.388768,1.089314,0.378199,1.332901,1.138991,0.310568,0.097440,
2.743230,1.385463,3.890586,0.314526,0.214880,3.243629,1.376645,0.818366,1.085236,0.556990,0.352699,0.087026,
3.106482,0.746302,3.981313,1.917474,-0.243858,1.580648,1.666564,1.563196,1.184167,0.701403,0.308717,0.072720,
2.938770,1.816749,2.028658,1.689567,1.357126,1.815313,1.883406,1.385501,0.538283,0.251770,0.197442,0.042104,
3.805036,2.731318,1.991724,1.577583,1.458264,1.330496,1.250542,0.814342,-0.059367,0.002458,0.484642,0.099179,
3.233186,1.932740,1.963809,2.424080,2.701324,1.890350,2.233264,2.024454,0.001205,-0.248213,0.434406,0.136776,
2.935397,2.035611,1.663322,1.740591,2.378006,2.395980,2.072813,1.017504,-0.185428,0.070780,0.406708,0.092042,
2.969165,1.958565,1.666482,1.863088,2.045600,2.368413,2.198034,1.094708,0.050908,-0.119053,0.172085,0.070052,
3.224900,2.188674,1.759401,1.907797,2.225589,2.328532,2.183429,1.268629,0.020825,-0.184628,0.205782,0.072400,
4.549076,1.629070,0.934122,2.010750,3.653954,2.519915,0.202028,0.510133,0.583649,0.519302,0.614064,0.132380,
5.398219,2.324104,-0.054443,0.687285,2.308339,2.116774,0.926972,0.313177,0.302023,0.719670,0.583167,0.147254,
7.056126,3.158430,0.713065,1.290059,2.132536,2.194373,1.405515,0.060522,-0.426613,0.200864,0.272891,0.072677,
3.503448,3.085091,2.559401,1.951706,1.423266,0.870366,0.256521,-0.164977,-0.176416,0.036748,0.148310,-0.026912,
